"","company_location","review_date","country_of_bean_origin","cocoa_percent","no_ingredients","rating"
"1585","Nicaragua",2011,"Nicaragua",70,2,2.75
"1586","Nicaragua",2011,"Nicaragua",70,2,2.75
"1587","Nicaragua",2018,"Nicaragua",70,3,3.25
"1588","Canada",2016,"Dominican Republic",72,2,3.5
"1589","Canada",2021,"Philippines",76,3,3.5
"1590","U.S.A.",2018,"Mexico",70,3,3.25
"1591","U.S.A.",2021,"Peru",72,3,3.5
"1592","U.S.A.",2021,"Ecuador",75,2,3.75
"1593","Mexico",2020,"Mexico",70,3,3
"1594","U.S.A.",2015,"Nicaragua",70,3,3.5
"1595","U.S.A.",2015,"Nicaragua",80,3,3.5
"1596","Japan",2018,"Venezuela",70,2,3.5
"1597","U.S.A.",2016,"Dominican Republic",71,2,2.75
"1598","U.S.A.",2016,"Tanzania",68,2,2.75
"1599","U.S.A.",2016,"Madagascar",68,2,2.75
"1600","U.S.A.",2016,"Vietnam",80,2,3
"1601","Costa Rica",2013,"Costa Rica",58,3,2.5
"1602","Costa Rica",2013,"Costa Rica",70,3,3
"1603","Lithuania",2012,"Grenada",71,4,2.5
"1604","Lithuania",2013,"Blend",70,4,3.75
"1605","Lithuania",2013,"Peru",78,4,3.75
"1606","Lithuania",2014,"Venezuela",75,4,2.75
"1607","Lithuania",2014,"Venezuela",70,4,3
"1608","Lithuania",2014,"Nicaragua",70,4,3.25
"1609","Lithuania",2019,"Nicaragua",67,3,2.75
"1610","Lithuania",2019,"El Salvador",70,3,3.25
"1611","U.S.A.",2014,"Peru",72,2,2.25
"1612","U.S.A.",2014,"Dominican Republic",70,2,2.5
"1613","U.S.A.",2014,"Madagascar",73.5,2,2.5
"1614","U.S.A.",2014,"Ghana",70,3,3.5
"1615","Ireland",2018,"Dominican Republic",70,2,3.25
"1616","Belgium",2006,"Blend",73,5,2
"1617","Belgium",2006,"Sao Tome",75,5,2.75
"1618","Belgium",2006,"Venezuela",71,5,3
"1619","Belgium",2007,"Blend",73,5,1
"1620","Belgium",2008,"Trinidad",67,5,3.75
"1621","Belgium",2010,"Papua New Guinea",70,5,2.5
"1622","U.S.A.",2015,"Venezuela",72,2,2.25
"1623","U.S.A.",2015,"Dominican Republic",72,2,2.75
"1624","U.S.A.",2015,"Madagascar",72,2,3
"1625","U.S.A.",2015,"Peru",72,2,3
"1626","U.S.A.",2018,"Brazil",72,2,3
"1627","U.S.A.",2013,"Peru",75,3,2.75
"1628","U.S.A.",2013,"Ecuador",75,3,3.5
"1629","Ecuador",2019,"Ecuador",72,3,3.75
"1630","Peru",2018,"Peru",70,3,3
"1631","U.S.A.",2018,"Vietnam",72,3,2.75
"1632","U.S.A.",2018,"Tanzania",72,3,3
"1633","U.S.A.",2018,"Dominican Republic",72,3,3
"1634","U.S.A.",2019,"Fiji",74,3,2.75
"1635","U.S.A.",2019,"Colombia",72,3,3.25
"1636","U.S.A.",2014,"Ghana",75,4,3
"1637","U.S.A.",2014,"Belize",75,4,3
"1638","U.S.A.",2014,"Peru",75,4,3.25
"1639","Nicaragua",2012,"Nicaragua",75,2,2.75
"1640","Nicaragua",2012,"Nicaragua",70,2,3
"1641","Nicaragua",2012,"Ecuador",80,2,3.25
"1642","U.S.A.",2015,"Ecuador",70,2,2.75
"1643","U.S.A.",2015,"Venezuela",70,2,3
"1644","U.S.A.",2015,"Madagascar",70,2,3.5
"1645","U.S.A.",2015,"Ghana",70,2,3.75
"1646","U.S.A.",2015,"Dominican Republic",70,2,3.75
"1647","U.S.A.",2020,"Nigeria",70,3,3
"1648","U.S.A.",2020,"Vietnam",70,3,3.25
"1649","Brazil",2016,"Brazil",70,3,3.5
"1650","U.S.A.",2010,"Jamaica",70,5,2.5
"1651","Chile",2015,"Peru",70,2,3.75
"1652","Chile",2019,"Peru",70,2,3.75
"1653","Scotland",2015,"Congo",70,3,3.75
"1654","Scotland",2015,"Peru",75,3,4
"1655","New Zealand",2014,"Papua New Guinea",66,2,2.75
"1656","New Zealand",2014,"Papua New Guinea",70,2,3
"1657","New Zealand",2014,"Papua New Guinea",88,2,3.25
"1658","New Zealand",2014,"Papua New Guinea",74,2,3.5
"1659","New Zealand",2016,"Samoa",100,1,2.75
"1660","New Zealand",2016,"Samoa",70,2,3.5
"1661","U.S.A.",2020,"Guatemala",70,2,3
"1662","U.S.A.",2020,"Tanzania",70,2,3
"1663","U.S.A.",2020,"Uganda",70,2,3.25
"1664","U.S.A.",2020,"India",70,2,3.25
"1665","U.S.A.",2020,"Colombia",70,2,3.25
"1666","U.S.A.",2020,"Bolivia",70,2,3.75
"1667","U.S.A.",2020,"Vietnam",70,2,3.75
"1668","U.S.A.",2021,"Blend",100,1,3
"1669","U.S.A.",2021,"Venezuela",80,2,3
"1670","U.S.A.",2021,"U.S.A.",70,2,3.25
"1671","U.S.A.",2021,"Peru",70,2,3.25
"1672","U.S.A.",2021,"Venezuela",70,2,3.5
"1673","U.S.A.",2021,"Haiti",70,2,3.75
"1674","U.S.A.",2015,"Trinidad",70,3,2.75
"1675","U.S.A.",2015,"Tanzania",70,3,3
"1676","Germany",2011,"Bolivia",70,2,3.5
"1677","Germany",2018,"Brazil",78,3,3.75
"1678","U.S.A.",2009,"Blend",67,3,2.75
"1679","U.S.A.",2009,"Blend",75,3,3
"1680","U.S.A.",2010,"Dominican Republic",72,3,3
"1681","U.S.A.",2010,"Ghana",72,3,3
"1682","Canada",2011,"Blend",76,5,2
"1683","Canada",2011,"Blend",76,5,2.75
"1684","Canada",2011,"Blend",85,5,2.75
"1685","Canada",2011,"Blend",85,5,3
"1686","Ghana",2011,"Ghana",80,4,2.75
"1687","Iceland",2014,"Papua New Guinea",70,3,3
"1688","Iceland",2014,"Madagascar",66,3,3.5
"1689","Iceland",2016,"Tanzania",70,3,3.75
"1690","Iceland",2018,"Nicaragua",73,3,3
"1691","U.S.A.",2020,"Madagascar",70,2,3.25
"1692","U.S.A.",2020,"Vietnam",70,2,3.25
"1693","U.S.A.",2020,"Tanzania",70,2,3.5
"1694","Switzerland",2021,"Colombia",75,3,2.75
"1695","Switzerland",2021,"Peru",70,3,3.25
"1696","Switzerland",2021,"Peru",75,3,3.25
"1697","Switzerland",2021,"Madagascar",75,3,3.5
"1698","Canada",2013,"Belize",74,3,2.75
"1699","Canada",2013,"Dominican Republic",72,3,2.75
"1700","Canada",2013,"Nicaragua",72,3,2.75
"1701","Canada",2013,"Dominican Republic",72,3,3
"1702","Canada",2013,"Ecuador",72,3,3
"1703","South Africa",2018,"Panama",71,3,3
"1704","Switzerland",2009,"Congo",70,3,3
"1705","Switzerland",2009,"Peru",75,3,3
"1706","Switzerland",2009,"Bolivia",68,3,3.25
"1707","Switzerland",2011,"Bolivia",66,3,3.75
"1708","Switzerland",2014,"Papua New Guinea",68,3,2.75
"1709","Switzerland",2014,"Blend",80,2,3.25
"1710","U.S.A.",2006,"U.S.A.",60,5,3
"1711","U.S.A.",2009,"U.S.A.",60,5,3
"1712","Peru",2012,"Peru",65,4,3
"1713","Peru",2012,"Peru",72,4,3
"1714","Ecuador",2008,"Ecuador",60,4,2.75
"1715","Ecuador",2008,"Ecuador",72,4,3
"1716","Ecuador",2008,"Ecuador",65,4,3
"1717","Ecuador",2008,"Ecuador",70,4,3.5
"1718","Ecuador",2011,"Ecuador",70,4,3.5
"1719","Ecuador",2012,"Ecuador",85,4,2.75
"1720","Ecuador",2012,"Peru",70,4,4
"1721","Ecuador",2014,"Ecuador",70,4,3.25
"1722","Ecuador",2014,"Ecuador",70,4,3.5
"1723","Ecuador",2014,"Ecuador",70,4,3.75
"1724","Ecuador",2014,"Ecuador",70,4,4
"1725","Ecuador",2016,"Colombia",70,4,4
"1726","Japan",2018,"Vietnam",72,5,3.25
"1727","Japan",2018,"Haiti",70,5,3.5
"1728","Japan",2018,"Cuba",72,5,3.75
"1729","Canada",2014,"Bolivia",72,2,2.75
"1730","Canada",2014,"Ecuador",75,2,2.75
"1731","Canada",2014,"Blend",75,2,3.5
"1732","Canada",2014,"Madagascar",78,2,3.75
"1733","Canada",2014,"Trinidad",70,2,3.75
"1734","Canada",2015,"Bolivia",70,2,3.25
"1735","Canada",2015,"Trinidad",70,2,3.25
"1736","Canada",2015,"Tanzania",72,2,3.5
"1737","Canada",2015,"Vietnam",72,2,3.75
"1738","Canada",2016,"Guatemala",70,2,2.75
"1739","Canada",2016,"Belize",72,2,3
"1740","Canada",2017,"Peru",72,2,2.75
"1741","Canada",2017,"Dominican Republic",75,2,2.75
"1742","Canada",2017,"Haiti",70,2,3.5
"1743","Canada",2019,"Peru",70,2,3.5
"1744","Spain",2016,"Fiji",76,2,3
"1745","Spain",2019,"Bolivia",76,2,2.75
"1746","Spain",2019,"Philippines",76,2,3
"1747","Spain",2019,"Belize",75,2,3.25
"1748","Spain",2019,"Madagascar",76,2,3.25
"1749","Spain",2019,"Dominican Republic",76,2,3.25
"1750","Spain",2019,"Peru",71,2,3.5
"1751","U.S.A.",2014,"Blend",65,3,3.5
"1752","U.S.A.",2014,"Bolivia",70,2,3
"1753","U.S.A.",2014,"Dominican Republic",70,2,3.5
"1754","U.S.A.",2015,"Guatemala",70,2,3.5
"1755","U.S.A.",2016,"Tanzania",70,2,3.25
"1756","U.S.A.",2019,"Guatemala",75,3,2.75
"1757","U.S.A.",2019,"Dominican Republic",75,3,2.75
"1758","U.S.A.",2019,"Colombia",75,3,3
"1759","Peru",2013,"Peru",55,4,2.5
"1760","Peru",2013,"Peru",70,4,2.75
"1761","U.S.A.",2007,"Madagascar",70,3,4
"1762","U.S.A.",2009,"Madagascar",67,3,3.5
"1763","U.S.A.",2009,"Venezuela",70,3,3.5
"1764","U.S.A.",2009,"Madagascar",75,3,4
"1765","U.S.A.",2011,"Blend",70,3,3.75
"1766","U.S.A.",2013,"Peru",67,3,4
"1767","U.K.",2014,"Madagascar",73,2,2.25
"1768","U.K.",2014,"Madagascar",64,2,2.75
"1769","U.S.A.",2015,"Dominican Republic",82,3,3
"1770","U.S.A.",2018,"Fiji",75,3,3
"1771","Canada",2019,"Peru",70,4,3.25
"1772","Belgium",2006,"Indonesia",72,5,3
"1773","Belgium",2006,"Venezuela",72,5,3.75
"1774","Belgium",2006,"Mexico",72,5,4
"1775","Belgium",2007,"Blend",85,5,3.5
"1776","Belgium",2007,"Ecuador",72,5,3.75
"1777","Belgium",2007,"Blend",70,5,4
"1778","Belgium",2007,"Madagascar",72,5,4
"1779","Belgium",2009,"Brazil",72,5,3
"1780","Belgium",2009,"Mexico",72,5,3
"1781","Belgium",2010,"Venezuela",75,5,3
"1782","Belgium",2010,"Peru",85,5,3
"1783","Belgium",2010,"Trinidad",75,5,3.25
"1784","Belgium",2010,"Cuba",78,5,3.75
"1785","Belgium",2015,"Cameroon",70,5,3.25
"1786","Belgium",2019,"Madagascar",76,4,3
"1787","Belgium",2019,"Cameroon",70,4,3
"1788","Belgium",2021,"China",72,4,3.5
"1789","U.S.A.",2020,"Vietnam",70,3,3
"1790","U.S.A.",2020,"Tanzania",70,3,3.5
"1791","U.S.A.",2020,"India",73,3,3.5
"1792","U.S.A.",2016,"Honduras",80,4,2.5
"1793","U.S.A.",2014,"Fiji",73,2,2.5
"1794","U.S.A.",2014,"Madagascar",73,2,3.25
"1795","U.S.A.",2014,"Ecuador",73,2,3.25
"1796","U.S.A.",2014,"Ecuador",73,2,3.5
"1797","U.S.A.",2015,"Nicaragua",62,3,2.5
"1798","U.S.A.",2015,"Nicaragua",80,2,2.75
"1799","U.S.A.",2015,"Nicaragua",80,3,2.75
"1800","U.S.A.",2015,"Nicaragua",80,3,2.75
"1801","U.S.A.",2015,"Nicaragua",80,2,3.25
"1802","U.S.A.",2020,"Bolivia",70,3,3
"1803","U.S.A.",2020,"Dominican Republic",70,3,3
"1804","U.S.A.",2020,"Tanzania",70,3,3.25
"1805","U.S.A.",2012,"Dominican Republic",76,3,2.5
"1806","U.S.A.",2012,"Peru",82,3,2.75
"1807","U.S.A.",2021,"Haiti",71,3,2.75
"1808","U.S.A.",2021,"Guatemala",76,3,3
"1809","U.S.A.",2021,"Ghana",66,3,3
"1810","U.S.A.",2010,"Costa Rica",82,2,3.75
"1811","U.S.A.",2011,"Peru",70,2,2.75
"1812","U.S.A.",2011,"Costa Rica",70,2,3
"1813","U.S.A.",2011,"Costa Rica",70,2,3.5
"1814","U.S.A.",2011,"Brazil",70,2,3.5
"1815","U.S.A.",2014,"Venezuela",70,2,3.75
"1816","U.S.A.",2016,"Dominican Republic",70,2,3.75
"1817","U.S.A.",2018,"Colombia",70,2,4
"1818","U.S.A.",2021,"Uganda",75,2,3.75
"1819","U.S.A.",2021,"Peru",70,2,3.75
"1820","France",2006,"Vanuatu",75,4,3
"1821","France",2006,"Cuba",75,4,3
"1822","France",2006,"Blend",75,4,3
"1823","France",2006,"Brazil",75,4,3
"1824","France",2006,"Blend",75,4,3.5
"1825","France",2006,"Jamaica",75,4,3.75
"1826","France",2006,"Ecuador",80,4,3.75
"1827","France",2007,"Sao Tome",75,4,4
"1828","France",2008,"Dominican Republic",75,4,2
"1829","France",2008,"Madagascar",100,2,3
"1830","France",2008,"Brazil",75,4,3.5
"1831","France",2009,"Venezuela",75,4,2
"1832","France",2010,"Venezuela",75,4,3.5
"1833","France",2011,"Venezuela",75,4,3.25
"1834","France",2015,"Peru",75,3,3.25
"1835","France",2019,"Papua New Guinea",75,4,3
"1836","France",2019,"Indonesia",75,4,3
"1837","France",2019,"Venezuela",75,4,3
"1838","France",2019,"Madagascar",75,4,3
"1839","France",2019,"Colombia",75,4,3
"1840","France",2019,"Trinidad",75,4,3.25
"1841","France",2019,"Ghana",75,4,3.25
"1842","France",2019,"Sao Tome & Principe",75,4,3.5
"1843","France",2019,"Tanzania",75,4,3.5
"1844","France",2019,"Ecuador",75,4,3.5
"1845","U.S.A.",2018,"Tanzania",75,2,3.25
"1846","U.S.A.",2018,"Peru",75,2,3.25
"1847","South Korea",2019,"Vietnam",70,2,2.75
"1848","U.K.",2014,"Venezuela",75,3,2.75
"1849","U.K.",2014,"Ecuador",85,3,2.75
"1850","U.K.",2014,"Ecuador",75,3,3
"1851","U.K.",2014,"Madagascar",72,3,3.25
"1852","U.K.",2015,"Honduras",80,3,2.75
"1853","U.K.",2015,"Grenada",70,3,3.5
"1854","U.K.",2015,"Madagascar",74,3,3.5
"1855","U.K.",2016,"Ecuador",77,3,3.5
"1856","U.K.",2017,"Jamaica",75,2,3.75
"1857","U.K.",2018,"Solomon Islands",72,3,3.25
"1858","Italy",2012,"Venezuela",73,4,2.75
"1859","Italy",2017,"Ecuador",73,4,3.25
"1860","Italy",2017,"Papua New Guinea",75,4,3.25
"1861","Italy",2017,"Vietnam",75,4,3.5
"1862","Italy",2017,"Philippines",66,4,3.5
"1863","Italy",2017,"Dominican Republic",65,4,3.75
"1864","Brazil",2012,"Brazil",60,3,3
"1865","Brazil",2012,"Brazil",65,3,3.25
"1866","Brazil",2013,"Brazil",55,3,2.75
"1867","Brazil",2013,"Brazil",75,3,3.25
"1868","Brazil",2013,"Brazil",80,3,3.25
"1869","Brazil",2013,"Brazil",85,3,3.5
"1870","Canada",2018,"Peru",70,3,3
"1871","Canada",2019,"Peru",70,3,3.75
"1872","Canada",2020,"Peru",70,3,3.5
"1873","Canada",2020,"Peru",70,3,4
"1874","Canada",2021,"Peru",70,3,3.75
"1875","Mexico",2016,"Mexico",70,3,2.75
"1876","Mexico",2016,"Mexico",74,3,3
"1877","U.S.A.",2011,"Dominican Republic",85,3,3.5
"1878","U.S.A.",2012,"Madagascar",75,3,3.25
"1879","U.S.A.",2015,"Congo",75,3,2.75
"1880","U.S.A.",2016,"Peru",70,3,3
"1881","U.S.A.",2017,"Haiti",70,3,3.25
"1882","U.S.A.",2017,"Haiti",70,3,3.5
"1883","Guatemala",2010,"Guatemala",70,5,2.75
"1884","U.S.A.",2015,"Peru",70,2,2.5
"1885","U.S.A.",2015,"Peru",80,2,3.25
"1886","U.S.A.",2015,"Peru",73,2,3.5
"1887","U.S.A.",2021,"Mexico",70,2,3.25
"1888","France",2016,"Peru",75,3,3.25
"1889","U.S.A.",2018,"Ecuador",72,3,3.5
"1890","U.S.A.",2018,"Tanzania",72,3,3.75
"1891","U.S.A.",2018,"Peru",72,3,3.75
"1892","U.S.A.",2019,"Dominican Republic",72,3,3.5
"1893","U.S.A.",2019,"Nicaragua",72,3,3.5
"1894","U.S.A.",2021,"Ghana",72,3,3.5
"1895","Ecuador",2007,"Ecuador",75,4,3
"1896","Ecuador",2007,"Ecuador",67,4,3.5
"1897","Ecuador",2007,"Ecuador",75,4,3.75
"1898","Ecuador",2009,"Ecuador",75,4,2.5
"1899","Ecuador",2010,"Ecuador",75,4,3.25
"1900","U.S.A.",2011,"Costa Rica",75,2,3.5
"1901","U.S.A.",2012,"Ecuador",75,2,3.25
"1902","U.S.A.",2012,"Trinidad",75,2,3.5
"1903","U.S.A.",2012,"Madagascar",75,2,4
"1904","U.S.A.",2013,"Peru",75,2,3
"1905","U.S.A.",2013,"Belize",75,2,3.75
"1906","U.S.A.",2015,"Ecuador",85,2,3.5
"1907","U.S.A.",2015,"Blend",70,2,3.5
"1908","U.S.A.",2016,"Ecuador",75,2,3.75
"1909","U.S.A.",2017,"Mexico",75,3,3.75
"1910","U.S.A.",2019,"Nicaragua",70,2,3.5
"1911","U.S.A.",2019,"Trinidad",80,2,3.5
"1912","U.S.A.",2020,"Madagascar",75,3,3.5
"1913","U.S.A.",2018,"Tanzania",72,3,3
"1914","U.S.A.",2019,"Fiji",70,3,2.5
"1915","U.S.A.",2019,"Peru",70,3,2.5
"1916","South Korea",2016,"Costa Rica",70,2,3.25
"1917","South Korea",2016,"Costa Rica",70,2,3.25
"1918","South Korea",2016,"Costa Rica",70,2,3.25
"1919","Madagascar",2013,"Madagascar",75,5,3.25
"1920","Madagascar",2013,"Madagascar",68,4,3.25
"1921","U.S.A.",2008,"Dominican Republic",70,2,2.75
"1922","U.S.A.",2008,"Jamaica",70,2,2.75
"1923","U.S.A.",2008,"Madagascar",70,2,3
"1924","U.S.A.",2008,"Trinidad",70,2,3
"1925","U.S.A.",2009,"Venezuela",70,2,3.5
"1926","U.S.A.",2010,"Peru",75,2,3.75
"1927","U.S.A.",2011,"Bolivia",75,2,3
"1928","U.S.A.",2012,"Ecuador",75,2,3.75
"1929","U.S.A.",2013,"Madagascar",70,2,3.5
"1930","U.S.A.",2013,"Dominican Republic",70,2,3.5
"1931","U.S.A.",2013,"Jamaica",75,2,3.75
"1932","U.S.A.",2013,"Bolivia",75,2,4
"1933","U.S.A.",2014,"Venezuela",80,2,3.75
"1934","U.S.A.",2015,"Bolivia",75,2,3.25
"1935","U.S.A.",2015,"Venezuela",70,2,3.75
"1936","U.S.A.",2016,"Honduras",75,2,3.75
"1937","Hungary",2011,"Venezuela",71,3,2.5
"1938","Hungary",2011,"Principe",77,3,2.75
"1939","Hungary",2011,"Venezuela",73,3,3.5
"1940","Hungary",2011,"Venezuela",70,3,3.5
"1941","Hungary",2012,"Venezuela",76,3,2.25
"1942","Hungary",2012,"Venezuela",84,3,2.5
"1943","Hungary",2012,"Madagascar",72,3,2.5
"1944","Hungary",2017,"Venezuela",73,3,3.75
"1945","Hungary",2021,"Peru",72,3,3.75
"1946","Italy",2017,"Honduras",72,3,2.75
"1947","Italy",2018,"Haiti",75,3,3
"1948","Italy",2018,"Nicaragua",70,3,3.5
"1949","Italy",2021,"Indonesia",77,2,2.75
"1950","Italy",2021,"Tanzania",72,2,3.5
"1951","U.S.A.",2012,"Blend",83,4,2.75
"1952","U.S.A.",2012,"Blend",69,4,3.25
"1953","Argentina",2008,"Brazil",70,4,3.5
"1954","Argentina",2008,"Ecuador",70,4,3.5
"1955","Argentina",2008,"Venezuela",70,4,3.5
"1956","Argentina",2008,"Ecuador",70,4,3.5
"1957","Ecuador",2017,"Ecuador",70,4,3.25
"1958","Colombia",2006,"Colombia",53,5,2
"1959","Colombia",2006,"Colombia",65,5,3
"1960","Colombia",2006,"Colombia",70,5,3.75
"1961","Colombia",2009,"Colombia",75,3,2.75
"1962","Colombia",2009,"Colombia",70,5,3
"1963","France",2011,"Sao Tome",70,5,2.75
"1964","U.S.A.",2006,"Blend",82,5,2
"1965","U.S.A.",2006,"Blend",68,5,2
"1966","U.S.A.",2006,"Jamaica",70,5,2
"1967","U.S.A.",2006,"Blend",62,5,3
"1968","U.S.A.",2006,"Blend",70,5,3.5
"1969","U.S.A.",2007,"Blend",72,5,3
"1970","U.S.A.",2007,"Blend",62,5,3
"1971","U.S.A.",2007,"Blend",75,5,3
"1972","U.S.A.",2007,"Venezuela",75,5,3.75
"1973","U.S.A.",2008,"Blend",72,5,3
"1974","U.S.A.",2009,"Brazil",68,5,3.75
"1975","U.S.A.",2009,"Vietnam",72,5,3.75
"1976","U.S.A.",2009,"Ghana",65,5,4
"1977","U.S.A.",2010,"Grenada",68,5,3.5
"1978","U.S.A.",2010,"Madagascar",65,5,3.75
"1979","U.S.A.",2011,"Papua New Guinea",68,5,3.75
"1980","U.S.A.",2012,"Peru",78,4,4
"1981","U.K.",2015,"Dominican Republic",70,2,2.75
"1982","U.K.",2015,"Grenada",70,2,2.75
"1983","U.S.A.",2018,"Honduras",70,2,2.75
"1984","U.S.A.",2018,"Dominican Republic",70,2,3
"1985","U.S.A.",2018,"Tanzania",70,2,3.25
"1986","U.S.A.",2019,"Fiji",70,2,2.75
"1987","U.S.A.",2019,"Uganda",70,2,3.5
"1988","U.S.A.",2021,"Trinidad",75,2,3.25
"1989","U.S.A.",2021,"Peru",70,2,3.5
"1990","U.S.A.",2021,"Vietnam",70,2,3.5
"1991","U.S.A.",2021,"India",70,2,3.5
"1992","U.S.A.",2019,"Guatemala",70,3,3
"1993","U.S.A.",2019,"Colombia",70,3,3
"1994","U.S.A.",2019,"Belize",70,3,3.5
"1995","U.S.A.",2014,"Ecuador",75,2,3
"1996","U.S.A.",2014,"Belize",72,2,3.25
"1997","U.S.A.",2015,"Venezuela",77,2,2.75
"1998","U.S.A.",2015,"Jamaica",72,2,3.25
"1999","U.S.A.",2015,"Papua New Guinea",73,2,3.5
"2000","U.S.A.",2015,"Dominican Republic",74,2,3.5
"2001","U.S.A.",2011,"U.S.A.",73,4,2
"2002","U.S.A.",2011,"U.S.A.",73,4,2.5
"2003","Peru",2011,"Peru",75,3,3.5
"2004","Peru",2016,"Peru",70,3,3.25
"2005","Costa Rica",2015,"Costa Rica",82,3,3.25
"2006","Costa Rica",2015,"Costa Rica",70,3,3.5
"2007","Italy",2011,"Belize",67,4,3
"2008","Italy",2011,"Colombia",68,4,3
"2009","Italy",2011,"Sao Tome",65,4,3.25
"2010","Italy",2011,"Brazil",60,4,3.25
"2011","Canada",2014,"Madagascar",67,3,3.75
"2012","Canada",2014,"Madagascar",73,3,3.75
"2013","Canada",2014,"Ecuador",73,3,3.75
"2014","Canada",2015,"Madagascar",100,1,3
"2015","Canada",2015,"Ecuador",100,1,3
"2016","Canada",2015,"Guatemala",73,2,3
"2017","Canada",2015,"Guatemala",73,2,3.25
"2018","Canada",2015,"Haiti",73,2,3.25
"2019","Canada",2016,"Bolivia",73,2,3.5
"2020","Canada",2016,"Tanzania",73,2,3.5
"2021","Canada",2016,"Ecuador",73,2,3.75
"2022","Canada",2017,"Peru",73,2,3.75
"2023","Canada",2021,"Mexico",73,3,3
"2024","Canada",2021,"India",73,3,3.25
"2025","U.S.A.",2015,"Ghana",70,4,2.75
"2026","U.S.A.",2015,"Nicaragua",72,3,3
"2027","Australia",2015,"Bolivia",72,3,2.75
"2028","Australia",2015,"Peru",67,3,3
"2029","Australia",2015,"Madagascar",65,3,3.25
"2030","Australia",2015,"Madagascar",70,3,3.5
"2031","Australia",2015,"Papua New Guinea",65,3,3.5
"2032","Australia",2015,"Tanzania",67,3,3.75
"2033","Australia",2015,"Trinidad",70,3,3.75
"2034","Australia",2015,"Venezuela",70,3,3.75
"2035","Australia",2015,"Ecuador",72,3,4
"2036","Australia",2016,"Vietnam",70,3,3
"2037","Australia",2016,"Guatemala",70,3,3.25
"2038","Australia",2016,"Venezuela",70,3,3.75
"2039","Australia",2016,"Belize",70,3,3.75
"2040","Australia",2016,"Australia",67,3,3.75
"2041","Australia",2016,"Ecuador",70,3,4
"2042","Australia",2017,"Dominican Republic",70,3,3.5
"2043","Australia",2017,"Haiti",70,3,3.5
"2044","U.S.A.",2010,"Madagascar",68,3,3
"2045","U.S.A.",2010,"Ecuador",68,3,3.25
"2046","U.S.A.",2011,"Ghana",67,3,1.5
"2047","Amsterdam",2018,"Sulawesi",66,3,3.25
"2048","India",2017,"India",70,3,2.75
"2049","U.S.A.",2015,"Madagascar",72,2,3
"2050","U.S.A.",2016,"Ecuador",70,2,3.5
"2051","U.K.",2016,"Dominican Republic",85,2,2.75
"2052","U.K.",2016,"Peru",68,2,2.75
"2053","U.K.",2019,"Philippines",70,3,2.5
"2054","New Zealand",2016,"Solomon Islands",70,2,3.25
"2055","New Zealand",2016,"Solomon Islands",75,2,3.25
"2056","U.S.A.",2013,"Madagascar",70,2,3
"2057","U.S.A.",2013,"Venezuela",70,2,3
"2058","U.S.A.",2013,"Bolivia",70,2,3.25
"2059","U.S.A.",2013,"Peru",70,3,3.25
"2060","U.S.A.",2013,"Blend",70,3,3.5
"2061","U.S.A.",2014,"Uganda",70,3,3
"2062","U.S.A.",2017,"Tanzania",70,3,3.25
"2063","U.S.A.",2018,"India",70,3,3.25
"2064","U.S.A.",2021,"Vietnam",70,3,3.5
"2065","Canada",2009,"Dominican Republic",70,3,3
"2066","Canada",2009,"Dominican Republic",70,3,3
"2067","Canada",2009,"Ghana",70,3,3.5
"2068","Canada",2009,"Papua New Guinea",70,3,3.5
"2069","Canada",2009,"Madagascar",70,3,3.75
"2070","Canada",2009,"Venezuela",70,3,3.75
"2071","Canada",2010,"Blend",70,3,3.75
"2072","Canada",2011,"Grenada",70,3,2.75
"2073","Canada",2011,"Bolivia",70,3,3.5
"2074","Canada",2011,"Venezuela",70,3,3.5
"2075","Canada",2011,"Dominican Republic",70,3,3.75
"2076","Canada",2011,"Blend",70,3,4
"2077","Canada",2011,"Peru",64,3,4
"2078","Canada",2012,"Haiti",70,3,3.25
"2079","Canada",2012,"Guatemala",70,3,3.5
"2080","Canada",2012,"Blend",70,3,3.5
"2081","Canada",2012,"Papua New Guinea",85,3,3.5
"2082","Canada",2012,"U.S.A.",70,3,3.75
"2083","Canada",2012,"Venezuela",70,3,3.75
"2084","Canada",2012,"Blend",70,3,4
"2085","Canada",2012,"Blend",70,3,4
"2086","Canada",2013,"Peru",70,3,2.75
"2087","Canada",2013,"Indonesia",70,3,3.25
"2088","Canada",2013,"Blend",70,3,3.25
"2089","Canada",2013,"Venezuela",70,3,3.25
"2090","Canada",2013,"Dominican Republic",77,3,3.75
"2091","Canada",2013,"Trinidad",70,3,3.75
"2092","Canada",2013,"Venezuela",70,3,3.75
"2093","Canada",2013,"Blend",88,3,4
"2094","Canada",2013,"Venezuela",70,3,4
"2095","Canada",2013,"Blend",67,3,4
"2096","Canada",2013,"Jamaica",70,3,4
"2097","Canada",2014,"Nicaragua",70,3,3.25
"2098","Canada",2014,"Blend",70,3,3.25
"2099","Canada",2014,"Nicaragua",70,3,3.5
"2100","Canada",2014,"Ecuador",80,3,3.5
"2101","Canada",2014,"Peru",70,3,3.75
"2102","Canada",2014,"Vanuatu",70,3,3.75
"2103","Canada",2015,"Venezuela",70,3,3.5
"2104","Canada",2015,"Venezuela",75,3,4
"2105","Canada",2016,"Ecuador",70,3,3.25
"2106","Canada",2016,"Dominican Republic",62,3,3.5
"2107","Canada",2016,"Madagascar",70,3,3.5
"2108","Canada",2016,"Brazil",70,3,3.5
